i,dt_segment_s,dt_residual_s_per_s,cumulative_dt_s
362,-9.854245127922471e-08,-9.854251375284852e-09,-3.567253479223194e-05
363,-9.85425265188094e-08,-9.854253928477028e-09,-3.5771077318750754e-05
364,-9.854256353768067e-08,-9.854258779059107e-09,-3.5869619882288435e-05
365,-9.854265173893838e-08,-9.85427156872857e-09,-3.596816253402737e-05
366,-9.854280672173149e-08,-9.854289775617728e-09,-3.60667053407491e-05
367,-9.854291505945153e-08,-9.854293236272577e-09,-3.616524825580855e-05
368,-9.85429697273542e-08,-9.854300709198262e-09,-3.6263791225535904e-05
369,-9.854304908220328e-08,-9.854309107242397e-09,-3.6362334274618106e-05
370,-9.85431251973805e-08,-9.854315932233703e-09,-3.646087739981549e-05
371,-9.854319588871015e-08,-9.854323245508328e-09,-3.65594205957042e-05
372,-9.854328986747609e-08,-9.854334727986893e-09,-3.665796388557168e-05
373,-9.854342967044056e-08,-9.854351206101221e-09,-3.675650731524212e-05
374,-9.854351596971042e-08,-9.854351987840863e-09,-3.685505083121183e-05
375,-9.85435691328994e-08,-9.854361838739018e-09,-3.695359440034473e-05
376,-9.854368925612718e-08,-9.854376012486418e-09,-3.705213808960086e-05
377,-9.854379838527206e-08,-9.854383664567995e-09,-3.7150681887986134e-05
378,-9.854385586732758e-08,-9.85438750889752e-09,-3.724922574385346e-05
379,-9.854391680786275e-08,-9.854395852675034e-09,-3.734776966066133e-05
380,-9.854402726867982e-08,-9.85440960106093e-09,-3.744631368793001e-05
381,-9.854411371677421e-08,-9.85441314229391e-09,-3.754485780164678e-05
382,-9.854417990441952e-08,-9.854422838589995e-09,-3.76434019815512e-05
383,-9.854431363145078e-08,-9.85443988770016e-09,-3.774194629518265e-05
384,-9.854442379897658e-08,-9.854444872095158e-09,-3.784049071898163e-05
385,-9.854446155462593e-08,-9.854447438830027e-09,-3.7939035180536256e-05
386,-9.854454123130403e-08,-9.854460807430777e-09,-3.803757972176756e-05
387,-9.854466254403996e-08,-9.854471701377218e-09,-3.81361243843116e-05
388,-9.854472793278336e-08,-9.854473885179452e-09,-3.8234669112244385e-05
389,-9.854478766574681e-08,-9.854483647969908e-09,-3.8333213899910134e-05
390,-9.854488273967038e-08,-9.854492899964168e-09,-3.84317587826498e-05
391,-9.854494865719507e-08,-9.854496831474846e-09,-3.8530303731307e-05
392,-9.854504219583707e-08,-9.854511607692567e-09,-3.8628848773502833e-05
393,-9.854515499780321e-08,-9.854519391868075e-09,-3.8727393928500636e-05
394,-9.85451775168749e-08,-9.854516111506905e-09,-3.8825939106017514e-05
395,-9.854524720111378e-08,-9.854533328715853e-09,-3.892448435321863e-05
396,-9.854534694706703e-08,-9.854536060697553e-09,-3.9023029700165696e-05
397,-9.854538637969477e-08,-9.854541215241402e-09,-3.912157508654539e-05
398,-9.854550429608229e-08,-9.854559643975055e-09,-3.922012059084147e-05
399,-9.854554067352713e-08,-9.854548490730372e-09,-3.9318666131515e-05
400,-9.854547554607025e-08,-9.854546618483674e-09,-3.941721160706107e-05
401,-9.854539354862977e-08,-9.854532091242282e-09,-3.9515757000609695e-05
402,-9.854531338924275e-08,-9.854530586606267e-09,-3.961430231399894e-05
403,-9.854537462218321e-08,-9.854544337830377e-09,-3.971284768862112e-05
404,-9.854534864503497e-08,-9.854525391176617e-09,-3.981139303726616e-05
405,-9.854524070143959e-08,-9.854522749111297e-09,-3.9909938277967597e-05
406,-9.854523012654131e-08,-9.854523276196964e-09,-4.000848350809414e-05
407,-9.854521202100247e-08,-9.85451912800353e-09,-4.010702872011514e-05
408,-9.854521625074734e-08,-9.85452412214594e-09,-4.0205573936365886e-05
409,-9.854525284691031e-08,-9.854526447236123e-09,-4.03041191892128e-05
410,-9.854520843615927e-08,-9.854515239995732e-09,-4.040266439764896e-05
411,-9.854516411192643e-08,-9.854517582389553e-09,-4.0501209561760886e-05
412,-9.854516180347842e-08,-9.854514778306132e-09,-4.059975472356437e-05
413,-9.854513400025953e-08,-9.854512021745775e-09,-4.069829985756463e-05
414,-9.854516341111691e-08,-9.854520660477605e-09,-4.0796845020975746e-05
415,-9.854520081065839e-08,-9.854519501654072e-09,-4.08953902217864e-05
416,-9.854517582522828e-08,-9.854515663391586e-09,-4.0993935397611634e-05
417,-9.854522475159656e-08,-9.854529286927726e-09,-4.109248062236323e-05
418,-9.85452498846074e-08,-9.854520689993752e-09,-4.119102587224784e-05
419,-9.854521668575995e-08,-9.854522647158238e-09,-4.12895710889336e-05
420,-9.85452716856668e-08,-9.854531689975121e-09,-4.1388116360619264e-05
421,-9.854526994146419e-08,-9.85452229831772e-09,-4.1486661630560725e-05
422,-9.854527120308544e-08,-9.854531942299369e-09,-4.158520690176381e-05
423,-9.854530582149406e-08,-9.854529221999442e-09,-4.16837522075853e-05
424,-9.854527391513966e-08,-9.854525561028493e-09,-4.178229748150044e-05
425,-9.85453050024101e-08,-9.854535439453524e-09,-4.188084278650285e-05
426,-9.854528719734503e-08,-9.854522000015483e-09,-4.1979388073700195e-05
427,-9.854525555537331e-08,-9.854529111059178e-09,-4.207793332925557e-05
428,-9.854528551991916e-08,-9.854527992924656e-09,-4.217647861477549e-05
429,-9.854526013568735e-08,-9.854524034212814e-09,-4.2275023874911174e-05
430,-9.85452979519301e-08,-9.854535556173205e-09,-4.2373569172863106e-05
431,-9.854528727309518e-08,-9.854521898445831e-09,-4.24721144601362e-05
432,-9.854524760568557e-08,-9.854527622691284e-09,-4.2570659707741886e-05
433,-9.854516891632036e-08,-9.854506160572791e-09,-4.266920487665821e-05
434,-9.854484215661983e-08,-9.854462270751175e-09,-4.276774971881483e-05
435,-9.85442067239645e-08,-9.854379074041726e-09,-4.2866293925538794e-05
436,-9.854366899214555e-08,-9.854354724387385e-09,-4.296483759453094e-05
437,-9.854386462680743e-08,-9.8544182009741e-09,-4.306338145915775e-05
438,-9.854489395694476e-08,-9.854560590414853e-09,-4.3161926353114695e-05
439,-9.85465378329036e-08,-9.854746976165866e-09,-4.32604728909476e-05
440,-9.854860901916142e-08,-9.85497482766642e-09,-4.335902149996676e-05
441,-9.855090247609282e-08,-9.855205667552144e-09,-4.3457572402442855e-05
442,-9.855295670252064e-08,-9.855385672951983e-09,-4.3556125359145374e-05
443,-9.85545647129082e-08,-9.855527269629657e-09,-4.365467992385828e-05
444,-9.855562496227841e-08,-9.855597722826024e-09,-4.375323554882056e-05
445,-9.855593532866322e-08,-9.855589342906622e-09,-4.385179148414922e-05
446,-9.855579191135314e-08,-9.855569039364006e-09,-4.3950347276060574e-05
447,-9.855579396098086e-08,-9.85558975283217e-09,-4.404890307002156e-05
448,-9.855591569281642e-08,-9.855593385731113e-09,-4.4147458985714374e-05
449,-9.855572767585713e-08,-9.855552149440314e-09,-4.424601471339023e-05
450,-9.855522769833565e-08,-9.85549339022682e-09,-4.434456994108857e-05
451,-9.855483338700823e-08,-9.855473287174826e-09,-4.444312477447558e-05
452,-9.855468333679573e-08,-9.855463380184321e-09,-4.4541679457812373e-05
453,-9.855449168824094e-08,-9.855434957463866e-09,-4.4640233949500614e-05
454,-9.855430860892607e-08,-9.85542676432135e-09,-4.473878825810954e-05
455,-9.855425903680874e-08,-9.8554250430404e-09,-4.483734251714635e-05
456,-9.855411558871352e-08,-9.855398074702305e-09,-4.493589663273506e-05
457,-9.855409029994409e-08,-9.855419985286511e-09,-4.503445072303501e-05
458,-9.855411907274304e-08,-9.855403829262099e-09,-4.513300484210775e-05
459,-9.855404055950671e-08,-9.855404282639244e-09,-4.523155888266726e-05
460,-9.85541074130978e-08,-9.855417199980317e-09,-4.5330112990080354e-05
461,-9.855404417264703e-08,-9.855391634549088e-09,-4.5428667034253e-05
462,-9.855403802850449e-08,-9.855415971151808e-09,-4.552722107228151e-05
463,-9.855408101094592e-08,-9.855400231037375e-09,-4.562577515329245e-05
464,-9.855400045811861e-08,-9.855399860586347e-09,-4.5724329153750566e-05
465,-9.855407581115839e-08,-9.85541530164533e-09,-4.582288322956172e-05
466,-9.855402293825704e-08,-9.85538928600608e-09,-4.592143725249998e-05
467,-9.855401627985147e-08,-9.855413969964213e-09,-4.601999126877983e-05
468,-9.855406844618247e-08,-9.855399719272282e-09,-4.6118545337226014e-05
469,-9.855399034335527e-08,-9.855398349398772e-09,-4.621709932756937e-05
470,-9.855405095530011e-08,-9.855411841661251e-09,-4.631565337852467e-05
471,-9.855398896800032e-08,-9.855385951938813e-09,-4.641420736749267e-05
472,-9.855398814507629e-08,-9.855411677076443e-09,-4.6512761355637746e-05
473,-9.855404558297317e-08,-9.855397439518189e-09,-4.6611315401220716e-05
474,-9.855397498192383e-08,-9.855397556866578e-09,-4.670986937620264e-05
475,-9.855404526367493e-08,-9.855411495868408e-09,-4.6808423421466315e-05
476,-9.85539789103626e-08,-9.855384286204116e-09,-4.690697740037668e-05
477,-9.855396089455873e-08,-9.85540789270763e-09,-4.7005531361271235e-05
478,-9.855400502056055e-08,-9.85539311140448e-09,-4.7104085366291796e-05
479,-9.855393515144118e-08,-9.855393918883757e-09,-4.720263930144324e-05
480,-9.855401952839716e-08,-9.855409986795677e-09,-4.730119332097164e-05
481,-9.85539755415155e-08,-9.855385121507422e-09,-4.7399747296513155e-05
482,-9.85539664209321e-08,-9.855408162678998e-09,-4.7498301262934085e-05
483,-9.855400509249339e-08,-9.85539285581968e-09,-4.7596855268026576e-05
484,-9.855392285567673e-08,-9.855391715315663e-09,-4.769540919088225e-05
485,-9.855393573724032e-08,-9.855395432132405e-09,-4.7793963126619495e-05
486,-9.85534324152336e-08,-9.855291050914313e-09,-4.789251655903473e-05
487,-9.855204272527338e-08,-9.855117494140364e-09,-4.799106860176e-05
488,-9.855025605519253e-08,-9.854933716898143e-09,-4.808961885781519e-05
489,-9.854831869463833e-08,-9.85473002202952e-09,-4.818816717650983e-05
490,-9.854649004708234e-08,-9.85456798738695e-09,-4.828671366655691e-05
491,-9.854492362654287e-08,-9.854416737921624e-09,-4.838525859018346e-05
492,-9.854383925142557e-08,-9.854351112363491e-09,-4.8483802429434886e-05
493,-9.854355770400216e-08,-9.854360428436942e-09,-4.8582345987138885e-05
494,-9.854397488311168e-08,-9.854434548185395e-09,-4.8680889962022e-05
495,-9.85449372609836e-08,-9.854552904011327e-09,-4.877943489928298e-05
496,-9.854643108344567e-08,-9.854733312677806e-09,-4.887798133036643e-05
497,-9.854801651592332e-08,-9.854869990506856e-09,-4.8976529346882354e-05
498,-9.854851393274196e-08,-9.854832796041536e-09,-4.90750778608151e-05
499,-9.854805214487673e-08,-9.854777632933812e-09,-4.9173625912959976e-05
500,-9.854798164128936e-08,-9.854818695324057e-09,-4.9272173894601266e-05
501,-9.854821463872888e-08,-9.854824232421723e-09,-4.9370722109239994e-05
502,-9.854810759972782e-08,-9.854797287523841e-09,-4.9469270216839725e-05
503,-9.854803403773588e-08,-9.854809520023334e-09,-4.956781825087746e-05
504,-9.854762388604448e-08,-9.854715257185561e-09,-4.9666365874763505e-05
505,-9.854628298662446e-08,-9.85454134013933e-09,-4.976491215775013e-05
506,-9.854486390284732e-08,-9.854431440430134e-09,-4.986345702165298e-05
507,-9.854432316250758e-08,-9.854433192071382e-09,-4.996200134481549e-05
508,-9.85443951835497e-08,-9.854445844638558e-09,-5.006054573999904e-05
509,-9.854451217079282e-08,-9.854456589520004e-09,-5.015909025216983e-05
510,-9.854461440750194e-08,-9.854466291980385e-09,-5.0257634866577336e-05
511,-9.854463375424661e-08,-9.85446045886894e-09,-5.035617950033158e-05
512,-9.85446488081607e-08,-9.854469302763203e-09,-5.045472414913974e-05
513,-9.854472359420633e-08,-9.854475416078065e-09,-5.055326887273395e-05
514,-9.854473214826796e-08,-9.854471013575527e-09,-5.065181360488222e-05
515,-9.854477559960257e-08,-9.854484106344987e-09,-5.075035838048182e-05
516,-9.854480359553162e-08,-9.854476612761339e-09,-5.084890318407735e-05
517,-9.854479673215606e-08,-9.854482733669876e-09,-5.0947447980809504e-05
518,-9.854484320779148e-08,-9.854485907888419e-09,-5.10459928240173e-05
519,-9.854479149075907e-08,-9.854472390263396e-09,-5.114453761550806e-05
520,-9.854477287888139e-08,-9.85448218551288e-09,-5.1243082388386936e-05
521,-9.854476040654293e-08,-9.854469895795705e-09,-5.134162714879348e-05
522,-9.854471618463916e-08,-9.854473341132125e-09,-5.1440171864978116e-05
523,-9.854474972491552e-08,-9.854476603850979e-09,-5.153871661470303e-05
524,-9.854470279332013e-08,-9.854463954813048e-09,-5.163726131749635e-05
525,-9.854470047160785e-08,-9.854476139508523e-09,-5.173580601796796e-05
526,-9.854471694552235e-08,-9.854467249595948e-09,-5.183435073491348e-05
527,-9.854467018593151e-08,-9.854466787590355e-09,-5.1932895405099414e-05
528,-9.854469735446616e-08,-9.854472683302876e-09,-5.203144010245388e-05
529,-9.854468550617664e-08,-9.854464417932451e-09,-5.2129984787960057e-05
530,-9.854469142574251e-08,-9.854473867216049e-09,-5.22285294793858e-05
531,-9.854470877987791e-08,-9.854467888759532e-09,-5.232707418816568e-05
532,-9.85446738485333e-08,-9.854466880947129e-09,-5.242561886201421e-05
533,-9.854470213388586e-08,-9.854473545830043e-09,-5.25241635641481e-05
534,-9.854466462517245e-08,-9.854459379204445e-09,-5.2622708228773274e-05
535,-9.854464150333154e-08,-9.854468921461862e-09,-5.2721252870276604e-05
536,-9.854466192882544e-08,-9.854463464303225e-09,-5.281979753220543e-05
537,-9.854458675160344e-08,-9.854453886017466e-09,-5.291834211895703e-05
538,-9.854423989510644e-08,-9.854394093003825e-09,-5.3016886358852134e-05
539,-9.854359782217771e-08,-9.854325471431717e-09,-5.311542995667431e-05
540,-9.85434766027441e-08,-9.854369849117102e-09,-5.321397343327705e-05
541,-9.8544395993266e-08,-9.8545093495361e-09,-5.331251782927032e-05
542,-9.85459294523229e-08,-9.854676540928479e-09,-5.341106375872265e-05
543,-9.85479032407567e-08,-9.854904107222859e-09,-5.35096116619634e-05
544,-9.854991236612571e-08,-9.855078366002283e-09,-5.3608161574329524e-05
545,-9.855096880390086e-08,-9.855115394777891e-09,-5.370671254313343e-05
546,-9.855140699556728e-08,-9.855166004335567e-09,-5.3805263950129e-05
547,-9.855174387086083e-08,-9.855182769836598e-09,-5.3903815693999855e-05
548,-9.855159934208465e-08,-9.855137098580332e-09,-5.400236729334194e-05
549,-9.855133327876876e-08,-9.855129557173421e-09,-5.410091862662071e-05
550,-9.855131222849406e-08,-9.855132888525388e-09,-5.41994699388492e-05
551,-9.855118912574129e-08,-9.85510493662287e-09,-5.429802112797494e-05
552,-9.855108236390785e-08,-9.855111536158699e-09,-5.439657221033885e-05
553,-9.855108954098467e-08,-9.855106372038237e-09,-5.4495123299879834e-05
554,-9.855097212421169e-08,-9.8550880528041e-09,-5.4593674272004046e-05
555,-9.855098503285215e-08,-9.85510895376633e-09,-5.46922252570369e-05
556,-9.855138330127361e-08,-9.85516770648839e-09,-5.479077664033817e-05
557,-9.855182406404822e-08,-9.855197106321253e-09,-5.488932846440222e-05
558,-9.8552183821357e-08,-9.85523965795015e-09,-5.4987880648223575e-05
559,-9.855217323404935e-08,-9.855194988859722e-09,-5.5086432821457623e-05
560,-9.855201047205075e-08,-9.855207105550431e-09,-5.5184984831929676e-05
561,-9.85520393105212e-08,-9.85520075655381e-09,-5.52835368712402e-05
562,-9.855209989040992e-08,-9.855219221528174e-09,-5.5382088971130606e-05
563,-9.855237743248822e-08,-9.855256264969469e-09,-5.5480641348563095e-05
564,-9.855264601318278e-08,-9.855272937667084e-09,-5.557919399457628e-05
565,-9.855276749249148e-08,-9.85528056083121e-09,-5.567774676206877e-05
566,-9.855283895186638e-08,-9.855287229542067e-09,-5.577629960102064e-05
567,-9.855288002630197e-08,-9.855288775718326e-09,-5.587485248104694e-05
568,-9.855295550678539e-08,-9.85530232563875e-09,-5.597340543655373e-05
569,-9.855301702748838e-08,-9.855301079858928e-09,-5.6071958453581217e-05
570,-9.85531105553606e-08,-9.855321031213193e-09,-5.617051156413658e-05
571,-9.855311057839743e-08,-9.855301084466289e-09,-5.626906467471498e-05
572,-9.855311331999476e-08,-9.855321579532664e-09,-5.6367617788034973e-05
573,-9.855321458589958e-08,-9.855321337647254e-09,-5.6466171002620875e-05
574,-9.855321175541679e-08,-9.855321013436102e-09,-5.656472421437629e-05
575,-9.855320031178717e-08,-9.855319048921333e-09,-5.666327741468808e-05
576,-9.855292195403797e-08,-9.855265341886262e-09,-5.6761830336642116e-05
577,-9.855222970079968e-08,-9.855180598273672e-09,-5.686038256634292e-05
578,-9.855096237622344e-08,-9.855011876971014e-09,-5.695893352871914e-05
579,-9.854989565300447e-08,-9.85496725362988e-09,-5.705748342437215e-05
580,-9.854984637080481e-08,-9.855002020531083e-09,-5.715603327074295e-05
581,-9.855000142533754e-08,-9.854998264536425e-09,-5.725458327216829e-05
582,-9.854920157854071e-08,-9.854842051171718e-09,-5.735313247374683e-05
583,-9.854746915989867e-08,-9.854651780808015e-09,-5.745167994290672e-05
584,-9.854553223818892e-08,-9.85445466682977e-09,-5.755022547514491e-05
585,-9.854401435420936e-08,-9.854348204012102e-09,-5.764876948949912e-05
586,-9.854319517131475e-08,-9.854290830250845e-09,-5.7747312684670434e-05
587,-9.854286242313953e-08,-9.854281654377059e-09,-5.784585554709357e-05
588,-9.854276623805912e-08,-9.854271593234767e-09,-5.794439831333163e-05
589,-9.854287603401844e-08,-9.854303613568921e-09,-5.804294118936565e-05
590,-9.854356065452098e-08,-9.854408517335275e-09,-5.814148475002017e-05
591,-9.854474064822666e-08,-9.854539612310057e-09,-5.8240029490668396e-05
592,-9.854639392411322e-08,-9.854739172512586e-09,-5.833857588459251e-05
593,-9.854766343157624e-08,-9.854793513802662e-09,-5.843712354802409e-05
594,-9.85481236760267e-08,-9.854831221402678e-09,-5.853567167170012e-05
595,-9.854917681393321e-08,-9.855004141383964e-09,-5.863422084851405e-05
596,-9.855093834740258e-08,-9.85518352809655e-09,-5.8732771786861456e-05
597,-9.855263346990319e-08,-9.855343165884087e-09,-5.883132442033136e-05
598,-9.855387663263972e-08,-9.855432160643857e-09,-5.8929878296964e-05
599,-9.85543928716904e-08,-9.855446413694221e-09,-5.902843268983569e-05
600,-9.855450618663392e-08,-9.855454823632564e-09,-5.912698719602232e-05
601,-9.855455665277427e-08,-9.85545650692229e-09,-5.922554175267509e-05
602,-9.85543128133343e-08,-9.855406055744568e-09,-5.9324096065488426e-05
603,-9.855337047833069e-08,-9.85526803992157e-09,-5.942264943596676e-05
604,-9.855199767696464e-08,-9.855131495471357e-09,-5.952120143364372e-05
605,-9.855058281931397e-08,-9.854985068391435e-09,-5.961975201646303e-05
606,-9.854991174749695e-08,-9.854997281107955e-09,-5.971830192821053e-05
607,-9.855010166162298e-08,-9.855023051216645e-09,-5.981685202987215e-05
608,-9.855018119401494e-08,-9.85501318758634e-09,-5.991540221106617e-05
609,-9.855036500785035e-08,-9.85505981398373e-09,-6.001395257607402e-05
